,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,GA,SoTA,Saves,Save%,Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,TotDist,PrgDist,xA,Tkl,Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
5,Jason Denayer,be BEL,DF,25.0,31,31,2614.0,29.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,15.0,93.0,3.0,0.03,0.0,0.03,0.03,0.03,0.02,0.0,0.02,0.02,0.02,Matches,,,,,,,,5.0,1.0,20.0,0.2,18.5,1598.0,588.0,836.0,158.0,1692.0,622.0,864.0,177.0,94.4,94.5,96.8,89.3,30029.0,10966.0,0.3,25.0,6.0,16.0,46.2,27.0,52.0,91.0,1.0,46.0,39.0,54.1,2020-2021,Lyon,Ligue 1
6,Maxwel Cornet,ci CIV,"DF,FW",23.0,36,29,2446.0,27.2,2.0,5.0,7.0,2.0,0.0,0.0,5.0,0.0,2.1,2.1,3.5,5.6,73.0,128.0,196.0,0.07,0.18,0.26,0.07,0.26,0.08,0.13,0.21,0.08,0.21,Matches,,,,,,,,21.0,11.0,52.4,0.1,17.6,1331.0,772.0,438.0,83.0,1715.0,883.0,580.0,161.0,77.6,87.4,75.5,51.6,20069.0,7736.0,3.0,70.0,33.0,41.0,56.9,43.0,113.0,47.0,2.0,41.0,34.0,54.7,2020-2021,Lyon,Ligue 1
7,Lucas Paquetá,br BRA,MF,22.0,30,27,2275.0,25.3,9.0,5.0,14.0,9.0,0.0,0.0,6.0,1.0,7.0,7.0,5.1,12.1,40.0,190.0,99.0,0.36,0.2,0.55,0.36,0.55,0.28,0.2,0.48,0.28,0.48,Matches,,,,,,,,55.0,22.0,40.0,0.16,18.6,1007.0,527.0,358.0,73.0,1253.0,612.0,423.0,106.0,80.4,86.1,84.6,68.9,15639.0,6114.0,3.5,70.0,23.0,36.0,34.8,20.0,90.0,16.0,1.0,38.0,34.0,52.8,2020-2021,Lyon,Ligue 1
8,Tino Kadewere,zw ZIM,FW,24.0,33,24,2009.0,22.3,10.0,3.0,13.0,10.0,0.0,0.0,4.0,0.0,9.9,9.9,3.4,13.3,36.0,39.0,186.0,0.45,0.13,0.58,0.45,0.58,0.44,0.15,0.6,0.44,0.6,Matches,,,,,,,,59.0,23.0,39.0,0.17,12.8,453.0,267.0,134.0,20.0,628.0,332.0,192.0,38.0,72.1,80.4,69.8,52.6,6218.0,1167.0,2.5,35.0,17.0,22.0,34.7,21.0,56.0,31.0,0.0,33.0,38.0,46.5,2020-2021,Lyon,Ligue 1
9,Thiago Mendes,br BRA,MF,28.0,32,23,2243.0,24.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.3,2.4,20.0,179.0,26.0,0.0,0.04,0.04,0.0,0.04,0.04,0.05,0.1,0.04,0.1,Matches,,,,,,,,23.0,7.0,30.4,0.0,22.9,1299.0,601.0,484.0,148.0,1486.0,650.0,535.0,207.0,87.4,92.5,90.5,71.5,22578.0,7882.0,2.5,37.0,18.0,22.0,47.4,39.0,76.0,21.0,2.0,25.0,21.0,54.3,2020-2021,Lyon,Ligue 1
10,Houssem Aouar,dz ALG,"MF,FW",22.0,30,23,1781.0,19.8,7.0,3.0,10.0,5.0,2.0,2.0,3.0,1.0,9.9,8.3,4.0,12.3,74.0,130.0,172.0,0.35,0.15,0.51,0.25,0.4,0.5,0.2,0.7,0.42,0.62,Matches,,,,,,,,68.0,25.0,36.8,0.07,16.6,833.0,484.0,247.0,47.0,991.0,542.0,278.0,69.0,84.1,89.3,88.8,68.1,11684.0,3218.0,3.6,17.0,8.0,12.0,32.0,17.0,34.0,4.0,0.0,4.0,17.0,19.0,2020-2021,Lyon,Ligue 1
11,Bruno Guimarães,br BRA,MF,22.0,33,21,1754.0,19.5,3.0,1.0,4.0,2.0,1.0,1.0,6.0,0.0,2.6,1.8,2.1,3.9,40.0,196.0,56.0,0.15,0.05,0.21,0.1,0.15,0.13,0.11,0.24,0.09,0.2,Matches,,,,,,,,25.0,12.0,48.0,0.08,23.7,1303.0,567.0,578.0,125.0,1460.0,611.0,627.0,160.0,89.2,92.8,92.2,78.1,22749.0,5552.0,2.3,76.0,30.0,34.0,46.9,14.0,90.0,13.0,0.0,9.0,7.0,56.3,2020-2021,Lyon,Ligue 1
12,Maxence Caqueret,fr FRA,MF,20.0,29,19,1761.0,19.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.7,0.7,1.6,2.3,24.0,174.0,44.0,0.0,0.05,0.05,0.0,0.05,0.04,0.08,0.12,0.04,0.12,Matches,,,,,,,,10.0,1.0,10.0,0.0,21.6,921.0,478.0,330.0,72.0,1077.0,537.0,367.0,95.0,85.5,89.0,89.9,75.8,14607.0,5416.0,2.4,72.0,35.0,45.0,33.0,23.0,95.0,5.0,2.0,9.0,12.0,42.9,2020-2021,Lyon,Ligue 1
13,Mattia De Sciglio,it ITA,DF,27.0,29,14,1467.0,16.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.1,0.1,1.0,1.1,25.0,79.0,82.0,0.0,0.06,0.06,0.0,0.06,0.01,0.06,0.07,0.01,0.07,Matches,,,,,,,,3.0,1.0,33.3,0.0,25.6,811.0,409.0,318.0,60.0,980.0,448.0,379.0,99.0,82.8,91.3,83.9,60.6,13250.0,4970.0,1.3,29.0,18.0,17.0,66.7,27.0,56.0,44.0,0.0,19.0,12.0,61.3,2020-2021,Lyon,Ligue 1
14,Sinaly Diomande,ci CIV,DF,19.0,27,10,1133.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3,0.3,1.5,8.0,41.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.12,0.1,0.12,Matches,,,,,,,,16.0,3.0,18.8,0.0,15.4,638.0,242.0,325.0,52.0,739.0,266.0,365.0,75.0,86.3,91.0,89.0,69.3,11452.0,4645.0,0.4,10.0,5.0,7.0,35.7,33.0,43.0,53.0,1.0,49.0,15.0,76.6,2020-2021,Lyon,Ligue 1
15,Moussa Dembélé,fr FRA,FW,24.0,16,6,677.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,5.3,5.3,1.0,6.3,9.0,14.0,45.0,0.13,0.0,0.13,0.13,0.13,0.7,0.13,0.83,0.7,0.83,Matches,,,,,,,,30.0,9.0,30.0,0.03,13.5,96.0,66.0,13.0,4.0,138.0,88.0,24.0,5.0,69.6,75.0,54.2,80.0,1082.0,271.0,0.8,2.0,0.0,2.0,0.0,5.0,7.0,9.0,0.0,18.0,18.0,50.0,2020-2021,Lyon,Ligue 1
16,Rayan Cherki,fr FRA,"FW,MF",16.0,27,5,698.0,7.8,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.8,2.8,54.0,43.0,81.0,0.13,0.39,0.52,0.13,0.52,0.13,0.23,0.36,0.13,0.36,Matches,,,,,,,,18.0,5.0,27.8,0.06,18.0,281.0,155.0,82.0,23.0,348.0,181.0,100.0,29.0,80.7,85.6,82.0,79.3,4188.0,1006.0,2.4,5.0,1.0,3.0,9.1,4.0,9.0,0.0,0.0,1.0,5.0,16.7,2020-2021,Lyon,Ligue 1
17,Islam Slimani,dz ALG,FW,32.0,18,4,579.0,6.4,3.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,3.7,3.7,1.8,5.5,8.0,21.0,58.0,0.47,0.16,0.62,0.47,0.62,0.57,0.28,0.85,0.57,0.85,Matches,,,,,,,,18.0,7.0,38.9,0.17,11.2,178.0,122.0,35.0,5.0,242.0,147.0,51.0,8.0,73.6,83.0,68.6,62.5,2077.0,538.0,1.0,7.0,3.0,5.0,25.0,1.0,8.0,6.0,0.0,15.0,18.0,45.5,2020-2021,Lyon,Ligue 1
18,Melvin Bard,fr FRA,DF,19.0,14,4,432.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.4,0.5,17.0,30.0,48.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,Matches,,,,,,,,2.0,1.0,50.0,0.0,16.2,309.0,179.0,121.0,6.0,385.0,202.0,143.0,27.0,80.3,88.6,84.6,22.2,4557.0,1389.0,0.4,12.0,6.0,8.0,54.5,6.0,18.0,14.0,0.0,11.0,14.0,44.0,2020-2021,Lyon,Ligue 1
19,Joachim Andersen,dk DEN,DF,24.0,3,2,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,,,,,,,,5.0,0.0,0.0,0.0,21.9,105.0,45.0,47.0,13.0,117.0,47.0,51.0,18.0,89.7,95.7,92.2,72.2,2031.0,794.0,0.0,2.0,2.0,1.0,100.0,2.0,4.0,6.0,0.0,4.0,0.0,100.0,2020-2021,Lyon,Ligue 1
20,Jean Lucas,br BRA,MF,22.0,8,1,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,6.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,Matches,,,,,,,,5.0,0.0,0.0,0.0,26.9,110.0,48.0,48.0,12.0,131.0,50.0,54.0,19.0,84.0,96.0,88.9,63.2,2105.0,560.0,0.1,3.0,1.0,2.0,25.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,2020-2021,Lyon,Ligue 1
21,Fernando Marçal,br BRA,DF,31.0,1,1,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,61.0,18.0,28.0,15.0,74.0,20.0,35.0,19.0,82.4,90.0,80.0,78.9,1392.0,518.0,0.1,1.0,0.0,0.0,,2.0,3.0,0.0,0.0,7.0,1.0,87.5,2020-2021,Lyon,Ligue 1
22,Djamel Benlamri,dz ALG,DF,30.0,6,0,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,,,,,,,,0.0,0.0,,,,72.0,20.0,39.0,10.0,81.0,24.0,40.0,13.0,88.9,83.3,97.5,76.9,1496.0,516.0,0.0,5.0,3.0,3.0,50.0,6.0,11.0,11.0,0.0,3.0,1.0,75.0,2020-2021,Lyon,Ligue 1
23,Jeff Reine-Adélaïde,fr FRA,FW,22.0,1,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.35,0.17,0.35,Matches,,,,,,,,1.0,1.0,100.0,0.0,17.3,16.0,12.0,4.0,0.0,20.0,14.0,4.0,1.0,80.0,85.7,100.0,0.0,194.0,66.0,0.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Lyon,Ligue 1
24,Kenny Tete,nl NED,DF,24.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,17.0,9.0,7.0,1.0,20.0,10.0,8.0,2.0,85.0,90.0,87.5,50.0,251.0,61.0,0.0,2.0,0.0,0.0,,2.0,4.0,0.0,0.0,0.0,0.0,,2020-2021,Lyon,Ligue 1
25,Habib Keita,ml MLI,MF,18.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,0.0,7.19,7.19,7.19,Matches,,,,,,,,1.0,0.0,0.0,0.0,9.5,3.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,100.0,100.0,100.0,,47.0,16.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Lyon,Ligue 1
26,Yaya Soumaré,ml MLI,FW,20.0,3,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,,,13.0,0.0,0.0,1.0,1.0,1.0,50.0,2.0,3.0,0.0,0.0,0.0,0.0,,2020-2021,Lyon,Ligue 1
27,Florent da Silva,fr FRA,FW,17.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,,,8.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Lyon,Ligue 1
28,Malo Gusto,fr FRA,"DF,MF",17.0,2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,,,7.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Lyon,Ligue 1
29,Malcolm Barcola,tg TOG,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Lyon,Ligue 1
30,Camilo,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Lyon,Ligue 1
31,Youssouf Koné,ml MLI,DF,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Lyon,Ligue 1
32,Castello Lukeba,fr FRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Lyon,Ligue 1
33,Abdoulaye Niakhate Ndiaye,sn SEN,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Lyon,Ligue 1
34,Cenk Özkacar,tr TUR,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Lyon,Ligue 1
35,Julian Pollersbeck,de GER,GK,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Lyon,Ligue 1
36,Anthony Racioppi,ch SUI,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Lyon,Ligue 1
37,Ciprian Tătărușanu,ro ROU,GK,34.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Lyon,Ligue 1
38,Bertrand Traoré,bf BFA,"FW,MF",24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Lyon,Ligue 1
39,Squad Total,,,25.8,38,418,3420.0,38.0,76.0,46.0,122.0,65.0,11.0,11.0,66.0,10.0,81.4,73.0,54.9,127.9,805.0,1991.0,1980.0,2.0,1.21,3.21,1.71,2.92,2.14,1.44,3.59,1.92,3.36,,43.0,134.0,92.0,71.6,16.7,11.0,28.9,601.0,222.0,36.9,0.11,17.2,17685.0,8261.0,7093.0,1740.0,21396.0,9252.0,8148.0,2738.0,82.7,89.3,87.1,63.6,304190.0,112753.0,52.2,584.0,264.0,346.0,41.3,408.0,992.0,594.0,14.0,528.0,424.0,55.5,2020-2021,Lyon,Ligue 1
40,Opponent Total,,,26.3,38,418,3420.0,38.0,41.0,24.0,65.0,36.0,5.0,7.0,77.0,8.0,41.5,36.1,25.1,61.2,660.0,1194.0,1182.0,1.08,0.63,1.71,0.95,1.58,1.09,0.66,1.76,0.95,1.61,,81.0,233.0,157.0,70.0,0.0,3.0,7.9,432.0,128.0,29.6,0.08,19.3,13968.0,6463.0,5567.0,1506.0,17704.0,7269.0,6578.0,2818.0,78.9,88.9,84.6,53.4,244930.0,91642.0,23.5,660.0,334.0,383.0,41.1,517.0,1177.0,720.0,21.0,424.0,528.0,44.5,2020-2021,Lyon,Ligue 1
0,Steve Mandanda,fr FRA,GK,35.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,45.0,127.0,83.0,66.9,0.0,8.0,21.6,0.0,0.0,,,,934.0,217.0,473.0,241.0,1324.0,218.0,484.0,614.0,70.5,99.5,97.7,39.3,23761.0,17961.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,6.0,6.0,0.0,100.0,2020-2021,Marseille,Ligue 1
1,Boubacar Kamara,fr FRA,MF,20.0,35,35,2894.0,32.2,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.8,0.8,1.4,2.2,41.0,201.0,44.0,0.0,0.06,0.06,0.0,0.06,0.03,0.04,0.07,0.03,0.07,Matches,,,,,,,,19.0,7.0,36.8,0.0,23.8,1762.0,930.0,634.0,152.0,2040.0,1011.0,696.0,233.0,86.4,92.0,91.1,65.2,28787.0,9636.0,1.2,88.0,40.0,51.0,54.1,34.0,122.0,51.0,0.0,63.0,42.0,60.0,2020-2021,Marseille,Ligue 1
2,Florian Thauvin,fr FRA,"FW,MF",27.0,36,33,2732.0,30.4,8.0,8.0,16.0,8.0,0.0,2.0,5.0,0.0,9.0,7.4,9.6,17.0,112.0,163.0,281.0,0.26,0.26,0.53,0.26,0.53,0.3,0.31,0.61,0.25,0.56,Matches,,,,,,,,69.0,18.0,26.1,0.12,18.8,987.0,544.0,282.0,90.0,1406.0,635.0,400.0,208.0,70.2,85.7,70.5,43.3,15189.0,4926.0,8.9,40.0,20.0,22.0,37.0,14.0,54.0,11.0,0.0,12.0,12.0,50.0,2020-2021,Marseille,Ligue 1
3,Álvaro González,es ESP,DF,30.0,32,32,2831.0,31.5,2.0,3.0,5.0,2.0,0.0,0.0,14.0,0.0,1.3,1.3,1.2,2.5,25.0,122.0,4.0,0.06,0.1,0.16,0.06,0.16,0.04,0.04,0.08,0.04,0.08,Matches,,,,,,,,16.0,3.0,18.8,0.13,10.6,1708.0,581.0,911.0,188.0,1946.0,616.0,987.0,294.0,87.8,94.3,92.3,63.9,33109.0,12985.0,0.5,26.0,19.0,17.0,61.3,33.0,59.0,119.0,1.0,46.0,38.0,54.8,2020-2021,Marseille,Ligue 1
4,Duje Ćaleta-Car,hr CRO,DF,23.0,33,32,2813.0,31.3,2.0,1.0,3.0,2.0,0.0,0.0,8.0,1.0,1.2,1.2,1.0,2.2,13.0,82.0,3.0,0.06,0.03,0.1,0.06,0.1,0.04,0.03,0.07,0.04,0.07,Matches,,,,,,,,10.0,3.0,30.0,0.2,9.9,1641.0,630.0,832.0,168.0,1908.0,681.0,897.0,303.0,86.0,92.5,92.8,55.4,31561.0,12192.0,1.2,29.0,17.0,17.0,56.7,44.0,73.0,130.0,0.0,77.0,35.0,68.8,2020-2021,Marseille,Ligue 1
5,Dimitri Payet,fr FRA,"FW,MF",33.0,33,28,2417.0,26.9,7.0,10.0,17.0,7.0,0.0,1.0,4.0,2.0,5.9,5.1,8.0,13.1,78.0,150.0,248.0,0.26,0.37,0.63,0.26,0.63,0.22,0.3,0.52,0.19,0.49,Matches,,,,,,,,44.0,17.0,38.6,0.16,22.7,1027.0,531.0,370.0,92.0,1442.0,608.0,501.0,228.0,71.2,87.3,73.9,40.4,16904.0,5047.0,7.1,27.0,17.0,17.0,42.5,8.0,35.0,10.0,0.0,4.0,14.0,22.2,2020-2021,Marseille,Ligue 1
6,Hiroki Sakai,jp JPN,DF,30.0,29,26,2385.0,26.5,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.6,0.6,1.4,2.0,38.0,109.0,108.0,0.0,0.04,0.04,0.0,0.04,0.02,0.05,0.08,0.02,0.08,Matches,,,,,,,,3.0,1.0,33.3,0.0,7.9,1217.0,716.0,396.0,69.0,1483.0,791.0,491.0,110.0,82.1,90.5,80.7,62.7,18042.0,6723.0,1.6,81.0,39.0,48.0,76.5,54.0,135.0,65.0,0.0,42.0,38.0,52.5,2020-2021,Marseille,Ligue 1
7,Pape Gueye,sn SEN,MF,21.0,32,22,2058.0,22.9,2.0,0.0,2.0,2.0,0.0,0.0,11.0,1.0,1.2,1.2,0.9,2.1,16.0,130.0,29.0,0.09,0.0,0.09,0.09,0.09,0.05,0.04,0.09,0.05,0.09,Matches,,,,,,,,17.0,4.0,23.5,0.12,23.8,1159.0,562.0,473.0,98.0,1389.0,631.0,529.0,160.0,83.4,89.1,89.4,61.3,19684.0,5028.0,0.7,49.0,15.0,21.0,33.3,47.0,96.0,34.0,0.0,46.0,39.0,54.1,2020-2021,Marseille,Ligue 1
8,Valentin Rongier,fr FRA,MF,25.0,26,21,1887.0,21.0,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,0.7,0.7,1.0,1.7,30.0,108.0,44.0,0.05,0.1,0.14,0.05,0.14,0.03,0.05,0.08,0.03,0.08,Matches,,,,,,,,17.0,6.0,35.3,0.06,24.7,1186.0,651.0,416.0,65.0,1376.0,721.0,463.0,97.0,86.2,90.3,89.8,67.0,17785.0,4388.0,1.6,93.0,43.0,59.0,50.6,28.0,121.0,21.0,1.0,25.0,22.0,53.2,2020-2021,Marseille,Ligue 1
9,Yuto Nagatomo,jp JPN,DF,33.0,25,20,1594.0,17.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.4,0.5,19.0,48.0,64.0,0.0,0.06,0.06,0.0,0.06,0.01,0.02,0.03,0.01,0.03,Matches,,,,,,,,4.0,0.0,0.0,0.0,27.6,632.0,403.0,181.0,24.0,797.0,445.0,237.0,64.0,79.3,90.6,76.4,37.5,8655.0,2975.0,0.4,23.0,9.0,16.0,50.0,29.0,52.0,43.0,0.0,16.0,16.0,50.0,2020-2021,Marseille,Ligue 1
10,Leonardo Balerdi,ar ARG,DF,21.0,21,19,1634.0,18.2,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,2.0,11.0,48.0,1.0,0.11,0.0,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.11,Matches,,,,,,,,13.0,4.0,30.8,0.15,9.1,921.0,343.0,477.0,87.0,1064.0,378.0,525.0,129.0,86.6,90.7,90.9,67.4,17058.0,5887.0,0.1,29.0,14.0,18.0,45.2,28.0,57.0,65.0,3.0,35.0,42.0,45.5,2020-2021,Marseille,Ligue 1
11,Darío Benedetto,ar ARG,FW,30.0,32,19,1579.0,17.5,5.0,3.0,8.0,4.0,1.0,1.0,3.0,2.0,7.6,6.8,1.8,8.6,15.0,22.0,96.0,0.28,0.17,0.46,0.23,0.4,0.43,0.1,0.53,0.39,0.49,Matches,,,,,,,,37.0,14.0,37.8,0.11,15.4,240.0,137.0,57.0,19.0,360.0,178.0,90.0,38.0,66.7,77.0,63.3,50.0,3372.0,425.0,1.7,6.0,5.0,4.0,38.5,3.0,9.0,17.0,0.0,25.0,60.0,29.4,2020-2021,Marseille,Ligue 1
12,Pol Lirola,es ESP,"DF,FW",22.0,19,17,1553.0,17.3,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.3,1.3,2.2,3.5,63.0,55.0,128.0,0.12,0.12,0.23,0.12,0.23,0.08,0.13,0.2,0.08,0.2,Matches,,,,,,,,10.0,4.0,40.0,0.2,14.5,624.0,364.0,185.0,49.0,821.0,420.0,242.0,97.0,76.0,86.7,76.4,50.5,9641.0,3120.0,2.3,28.0,16.0,16.0,57.1,25.0,53.0,26.0,0.0,17.0,10.0,63.0,2020-2021,Marseille,Ligue 1
13,Arkadiusz Milik,pl POL,FW,26.0,15,14,1220.0,13.6,9.0,1.0,10.0,6.0,3.0,3.0,2.0,0.0,7.4,5.1,0.9,5.9,15.0,24.0,74.0,0.66,0.07,0.74,0.44,0.52,0.55,0.06,0.61,0.37,0.44,Matches,,,,,,,,43.0,18.0,41.9,0.14,18.1,228.0,129.0,69.0,8.0,305.0,162.0,86.0,16.0,74.8,79.6,80.2,50.0,3049.0,357.0,0.5,14.0,2.0,9.0,16.7,2.0,16.0,9.0,0.0,26.0,30.0,46.4,2020-2021,Marseille,Ligue 1
14,Mickaël Cuisance,fr FRA,MF,20.0,23,11,1024.0,11.4,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.8,0.8,0.5,1.3,19.0,45.0,53.0,0.18,0.09,0.26,0.18,0.26,0.07,0.05,0.12,0.07,0.12,Matches,,,,,,,,9.0,3.0,33.3,0.22,18.1,415.0,244.0,116.0,35.0,500.0,268.0,136.0,51.0,83.0,91.0,85.3,68.6,6255.0,1257.0,0.7,24.0,10.0,11.0,30.3,3.0,27.0,4.0,0.0,10.0,19.0,34.5,2020-2021,Marseille,Ligue 1
15,Morgan Sanson,fr FRA,MF,25.0,12,10,826.0,9.2,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.9,0.9,2.9,3.8,20.0,32.0,46.0,0.22,0.33,0.54,0.22,0.54,0.1,0.31,0.42,0.1,0.42,Matches,,,,,,,,11.0,3.0,27.3,0.18,20.3,256.0,146.0,80.0,17.0,342.0,175.0,97.0,34.0,74.9,83.4,82.5,50.0,3746.0,1096.0,1.8,21.0,9.0,12.0,32.1,9.0,30.0,5.0,0.0,6.0,14.0,30.0,2020-2021,Marseille,Ligue 1
