,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,GA,SoTA,Saves,Save%,Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,TotDist,PrgDist,xA,Tkl,Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
34,Thomas Carrique,fr FRA,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,Bordeaux,Ligue 1
0,Régis Gurtner,fr FRA,GK,31,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,52.0,166.0,114.0,72.3,25.0,11.0,28.9,0.0,0.0,,,,639.0,49.0,228.0,361.0,1158.0,49.0,233.0,871.0,55.2,100.0,97.9,41.4,24469.0,20740.0,0.1,1.0,0.0,1.0,0.0,1.0,2.0,7.0,3.0,6.0,0.0,100.0,2018-2019,Amiens,Ligue 1
1,Bakaye Dibassy,ml MLI,DF,28,37,34,3126.0,34.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,1.3,1.3,0.5,1.8,37.0,94.0,68.0,0.03,0.03,0.06,0.03,0.06,0.04,0.01,0.05,0.04,0.05,Matches,,,,,,,,12.0,2.0,16.7,0.08,17.3,1090.0,524.0,465.0,77.0,1435.0,603.0,579.0,179.0,76.0,86.9,80.3,43.0,18209.0,6703.0,0.6,38.0,18.0,26.0,66.7,46.0,82.0,102.0,0.0,51.0,59.0,46.4,2018-2019,Amiens,Ligue 1
2,Emil Krafth,se SWE,DF,23,36,34,3064.0,34.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,3.2,3.8,53.0,102.0,74.0,0.03,0.03,0.06,0.03,0.06,0.02,0.1,0.12,0.02,0.12,Matches,,,,,,,,11.0,5.0,45.5,0.09,22.5,1040.0,454.0,461.0,108.0,1499.0,551.0,631.0,235.0,69.4,82.4,73.1,46.0,18608.0,9057.0,2.8,55.0,32.0,36.0,49.2,23.0,78.0,94.0,4.0,42.0,32.0,56.8,2018-2019,Amiens,Ligue 1
3,Thomas Monconduit,fr FRA,MF,27,35,32,2869.0,31.9,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,2.1,2.6,25.0,199.0,31.0,0.0,0.03,0.03,0.0,0.03,0.02,0.07,0.08,0.02,0.08,Matches,,,,,,,,17.0,5.0,29.4,0.0,27.7,1137.0,522.0,449.0,132.0,1473.0,624.0,548.0,209.0,77.2,83.7,81.9,63.2,20261.0,7152.0,2.0,76.0,26.0,47.0,41.3,37.0,112.0,77.0,1.0,48.0,36.0,57.1,2018-2019,Amiens,Ligue 1
4,Prince-Désir Gouano,fr FRA,DF,24,32,32,2800.0,31.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,0.2,0.8,5.0,52.0,1.0,0.03,0.0,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.03,Matches,,,,,,,,7.0,3.0,42.9,0.14,16.8,874.0,260.0,506.0,101.0,1069.0,300.0,574.0,171.0,81.8,86.7,88.2,59.1,17618.0,7638.0,0.4,31.0,12.0,18.0,54.5,46.0,77.0,127.0,6.0,66.0,43.0,60.6,2018-2019,Amiens,Ligue 1
5,Eddy Gnahoré,fr FRA,MF,24,38,28,2558.0,28.4,4.0,2.0,6.0,4.0,0.0,0.0,5.0,2.0,4.3,4.3,2.5,6.8,45.0,88.0,63.0,0.14,0.07,0.21,0.14,0.21,0.17,0.1,0.27,0.17,0.27,Matches,,,,,,,,32.0,15.0,46.9,0.13,16.8,1033.0,544.0,387.0,74.0,1163.0,595.0,417.0,93.0,88.8,91.4,92.8,79.6,16358.0,3457.0,2.0,39.0,9.0,28.0,23.1,23.0,62.0,23.0,1.0,29.0,27.0,51.8,2018-2019,Amiens,Ligue 1
6,Juan Ferney Otero,co COL,"FW,MF",23,37,27,2428.0,27.0,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,2.3,5.3,82.0,83.0,193.0,0.11,0.11,0.22,0.11,0.22,0.12,0.1,0.22,0.12,0.22,Matches,,,,,,,,56.0,14.0,25.0,0.04,21.6,518.0,280.0,192.0,26.0,755.0,352.0,262.0,80.0,68.6,79.5,73.3,32.5,7864.0,2154.0,2.9,29.0,13.0,14.0,28.3,22.0,51.0,18.0,0.0,43.0,63.0,40.6,2018-2019,Amiens,Ligue 1
7,Alexis Blin,fr FRA,MF,21,30,28,2260.0,25.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.4,0.4,0.3,0.7,8.0,93.0,20.0,0.04,0.04,0.08,0.04,0.08,0.02,0.01,0.03,0.02,0.03,Matches,,,,,,,,9.0,1.0,11.1,0.11,19.4,759.0,396.0,281.0,48.0,941.0,455.0,338.0,75.0,80.7,87.0,83.1,64.0,11825.0,3854.0,0.6,77.0,35.0,46.0,39.3,35.0,110.0,48.0,1.0,48.0,49.0,49.5,2018-2019,Amiens,Ligue 1
8,Jordan Lefort,fr FRA,DF,24,27,24,2133.0,23.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.4,0.4,0.2,0.7,17.0,56.0,40.0,0.0,0.04,0.04,0.0,0.04,0.02,0.01,0.03,0.02,0.03,Matches,,,,,,,,11.0,1.0,9.1,0.0,22.4,634.0,266.0,281.0,76.0,920.0,310.0,395.0,179.0,68.9,85.8,71.1,42.5,11728.0,5291.0,0.5,33.0,16.0,20.0,64.0,52.0,79.0,107.0,0.0,61.0,30.0,67.0,2018-2019,Amiens,Ligue 1
9,Khaled Adénon,bj BEN,DF,33,25,24,2109.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.7,0.7,0.1,0.9,13.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,,,,,,,,11.0,0.0,0.0,0.0,10.8,837.0,237.0,476.0,109.0,973.0,258.0,518.0,168.0,86.0,91.9,91.9,64.9,17115.0,6832.0,0.2,31.0,16.0,23.0,57.1,33.0,62.0,101.0,0.0,51.0,58.0,46.8,2018-2019,Amiens,Ligue 1
10,Stiven Mendoza,co COL,"FW,MF",26,28,24,2023.0,22.5,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.9,2.9,1.3,4.2,62.0,80.0,140.0,0.09,0.09,0.18,0.09,0.18,0.14,0.06,0.2,0.14,0.2,Matches,,,,,,,,46.0,8.0,17.4,0.04,22.5,492.0,291.0,144.0,33.0,696.0,341.0,201.0,88.0,70.7,85.3,71.6,37.5,7153.0,2412.0,2.6,29.0,14.0,18.0,36.8,20.0,46.0,12.0,0.0,8.0,14.0,36.4,2018-2019,Amiens,Ligue 1
11,Moussa Konaté,sn SEN,FW,25,28,21,1898.0,21.1,7.0,2.0,9.0,5.0,2.0,3.0,2.0,0.0,8.3,6.0,2.3,8.2,25.0,34.0,133.0,0.33,0.09,0.43,0.24,0.33,0.4,0.11,0.51,0.29,0.4,Matches,,,,,,,,46.0,14.0,30.4,0.11,17.2,257.0,160.0,69.0,15.0,387.0,208.0,111.0,24.0,66.4,76.9,62.2,62.5,3576.0,637.0,1.4,10.0,2.0,8.0,16.7,5.0,15.0,15.0,0.0,51.0,85.0,37.5,2018-2019,Amiens,Ligue 1
12,Saman Ghoddos,ir IRN,"FW,MF",24,28,20,1848.0,20.5,4.0,5.0,9.0,4.0,0.0,0.0,4.0,0.0,2.6,2.6,2.6,5.2,40.0,44.0,124.0,0.19,0.24,0.44,0.19,0.44,0.13,0.13,0.26,0.13,0.26,Matches,,,,,,,,43.0,18.0,41.9,0.09,24.3,393.0,209.0,132.0,33.0,611.0,254.0,191.0,111.0,64.3,82.3,69.1,29.7,6228.0,1963.0,2.5,33.0,13.0,17.0,40.6,7.0,40.0,13.0,0.0,15.0,25.0,37.5,2018-2019,Amiens,Ligue 1
13,Cheick Timite,ci CIV,"FW,MF",20,31,18,1719.0,19.1,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.7,2.7,1.3,4.0,32.0,19.0,118.0,0.16,0.05,0.21,0.16,0.21,0.17,0.08,0.24,0.17,0.24,Matches,,,,,,,,38.0,9.0,23.7,0.05,17.4,262.0,173.0,63.0,10.0,364.0,202.0,91.0,33.0,72.0,85.6,69.2,30.3,3425.0,682.0,0.7,18.0,3.0,14.0,18.8,14.0,30.0,13.0,0.0,21.0,34.0,38.2,2018-2019,Amiens,Ligue 1
14,Erik Pieters,nl NED,DF,29,15,14,1261.0,14.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,0.7,1.8,20.0,60.0,23.0,0.07,0.07,0.14,0.07,0.14,0.08,0.05,0.13,0.08,0.13,Matches,,,,,,,,12.0,2.0,16.7,0.08,22.4,515.0,236.0,216.0,51.0,736.0,281.0,297.0,115.0,70.0,84.0,72.7,44.3,9014.0,3983.0,1.1,49.0,25.0,28.0,75.8,17.0,66.0,56.0,0.0,21.0,21.0,50.0,2018-2019,Amiens,Ligue 1
15,Mathieu Bodmer,fr FRA,"MF,FW",35,29,13,1254.0,13.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,1.0,1.9,7.0,76.0,50.0,0.07,0.0,0.07,0.07,0.07,0.08,0.09,0.16,0.08,0.16,Matches,,,,,,,,18.0,8.0,44.4,0.06,18.3,441.0,245.0,144.0,39.0,638.0,323.0,210.0,58.0,69.1,75.9,68.6,67.2,7047.0,2096.0,1.2,15.0,3.0,12.0,30.0,3.0,17.0,10.0,0.0,40.0,44.0,47.6,2018-2019,Amiens,Ligue 1
16,Serhou Guirassy,gn GUI,FW,22,13,13,1111.0,12.3,3.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,4.1,4.1,1.4,5.5,16.0,31.0,93.0,0.24,0.08,0.32,0.24,0.32,0.34,0.11,0.45,0.34,0.45,Matches,,,,,,,,27.0,9.0,33.3,0.11,17.5,209.0,142.0,45.0,9.0,330.0,202.0,76.0,15.0,63.3,70.3,59.2,60.0,2701.0,597.0,0.7,7.0,0.0,5.0,0.0,4.0,11.0,14.0,0.0,91.0,59.0,60.7,2018-2019,Amiens,Ligue 1
17,Oualid El Hajjam,ma MAR,"DF,MF",27,15,10,904.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.1,10.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,,,,,,,,2.0,0.0,0.0,0.0,12.3,197.0,94.0,80.0,20.0,287.0,110.0,115.0,47.0,68.6,85.5,69.6,42.6,3379.0,1617.0,0.2,14.0,5.0,12.0,33.3,17.0,26.0,26.0,0.0,12.0,8.0,60.0,2018-2019,Amiens,Ligue 1
18,Ganso,br BRA,"MF,FW",28,13,6,610.0,6.8,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.1,1.5,7.0,43.0,26.0,0.0,0.44,0.44,0.0,0.44,0.06,0.19,0.25,0.06,0.25,Matches,,,,,,,,3.0,0.0,0.0,0.0,17.3,286.0,159.0,95.0,17.0,336.0,172.0,108.0,26.0,85.1,92.4,88.0,65.4,4238.0,1290.0,0.8,12.0,2.0,8.0,13.3,6.0,18.0,0.0,0.0,5.0,4.0,55.6,2018-2019,Amiens,Ligue 1
19,Rafał Kurzawa,pl POL,FW,25,14,5,486.0,5.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.6,2.0,6.0,20.0,0.19,0.0,0.19,0.19,0.19,0.16,0.08,0.24,0.16,0.24,Matches,,,,,,,,2.0,1.0,50.0,0.5,12.9,97.0,47.0,36.0,8.0,136.0,56.0,49.0,20.0,71.3,83.9,73.5,40.0,1559.0,344.0,0.2,8.0,2.0,3.0,33.3,5.0,11.0,3.0,0.0,6.0,4.0,60.0,2018-2019,Amiens,Ligue 1
20,Matthieu Dreyer,fr FRA,GK,29,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,6.0,8.0,6.0,75.0,0.0,1.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,2018-2019,Amiens,Ligue 1
21,Sanasi Sy,fr FRA,MF,19,4,3,271.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,100.0,,100.0,,41.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,,2018-2019,Amiens,Ligue 1
22,Bongani Zungu,za RSA,MF,25,5,3,230.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.1,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches,,,,,,,,1.0,0.0,0.0,0.0,11.6,100.0,43.0,42.0,14.0,117.0,46.0,47.0,22.0,85.5,93.5,89.4,63.6,1928.0,562.0,0.0,3.0,2.0,2.0,25.0,2.0,5.0,5.0,0.0,0.0,5.0,0.0,2018-2019,Amiens,Ligue 1
23,Quentin Cornette,fr FRA,"FW,MF",24,5,3,209.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,9.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,,,,,,,,5.0,1.0,20.0,0.0,18.7,50.0,32.0,14.0,2.0,68.0,35.0,20.0,6.0,73.5,91.4,70.0,33.3,661.0,169.0,0.2,5.0,3.0,1.0,50.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,2018-2019,Amiens,Ligue 1
24,Gaoussou Traoré,ml MLI,MF,18,4,2,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,,,,,,,,3.0,1.0,33.3,0.0,21.1,29.0,16.0,11.0,2.0,37.0,20.0,14.0,3.0,78.4,80.0,78.6,66.7,470.0,108.0,0.1,10.0,4.0,5.0,50.0,1.0,10.0,0.0,0.0,3.0,1.0,75.0,2018-2019,Amiens,Ligue 1
25,Guessouma Fofana,mr MTN,MF,25,3,2,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,40.0,16.0,18.0,6.0,57.0,21.0,22.0,13.0,70.2,76.2,81.8,46.2,749.0,158.0,0.0,6.0,1.0,4.0,33.3,3.0,9.0,0.0,0.0,3.0,2.0,60.0,2018-2019,Amiens,Ligue 1
26,Stanley Segarel,mf SMN,FW,24,5,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100.0,,100.0,,16.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,50.0,2018-2019,Amiens,Ligue 1
27,Seybou Koita,ne NIG,FW,24,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,2018-2019,Amiens,Ligue 1
28,Iron Gomis,fr FRA,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,Amiens,Ligue 1
29,Réda Rabeï,dz ALG,MF,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,Amiens,Ligue 1
30,Mathurin Sakho,sn SEN,DF,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,Amiens,Ligue 1
31,Martin Gneba,ci CIV,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,Amiens,Ligue 1
0,Max Gradel,ci CIV,"FW,MF",30,39,38,3481.0,38.7,13.0,7.0,20.0,8.0,5.0,9.0,7.0,0.0,14.8,8.5,7.1,15.6,174.0,127.0,349.0,0.34,0.18,0.52,0.21,0.39,0.41,0.2,0.61,0.24,0.43,Matches,,,,,,,,118.0,36.0,30.5,0.07,19.8,887.0,508.0,276.0,56.0,1305.0,623.0,400.0,142.0,68.0,81.5,69.0,39.4,12821.0,3767.0,6.3,58.0,24.0,38.0,34.3,18.0,76.0,41.0,0.0,40.0,77.0,34.2,2018-2019,Toulouse,Ligue 1
1,Christopher Jullien,fr FRA,DF,25,35,35,3105.0,34.5,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,3.1,3.1,1.2,4.3,10.0,124.0,11.0,0.03,0.0,0.03,0.03,0.03,0.09,0.04,0.13,0.09,0.13,Matches,,,,,,,,25.0,4.0,16.0,0.04,9.6,1229.0,390.0,632.0,196.0,1484.0,446.0,708.0,299.0,82.8,87.4,89.3,65.6,25577.0,11402.0,0.6,35.0,12.0,24.0,37.5,41.0,76.0,203.0,4.0,140.0,49.0,74.1,2018-2019,Toulouse,Ligue 1
2,Kelvin Amian,fr FRA,DF,20,34,34,3001.0,33.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.8,1.4,46.0,106.0,59.0,0.0,0.03,0.03,0.0,0.03,0.02,0.02,0.04,0.02,0.04,Matches,,,,,,,,18.0,4.0,22.2,0.0,26.7,942.0,530.0,322.0,59.0,1208.0,603.0,411.0,130.0,78.0,87.9,78.3,45.4,14384.0,6159.0,0.7,68.0,20.0,45.0,66.7,36.0,104.0,113.0,1.0,47.0,49.0,49.0,2018-2019,Toulouse,Ligue 1
3,Baptiste Reynet,fr FRA,GK,27,32,32,2794.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,46.0,144.0,98.0,70.8,20.0,6.0,18.8,0.0,0.0,,,,729.0,77.0,325.0,326.0,1104.0,77.0,333.0,690.0,66.0,100.0,97.6,47.2,23572.0,19111.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,14.0,2.0,9.0,2.0,81.8,2018-2019,Toulouse,Ligue 1
4,Mathieu Dossevi,tg TOG,"FW,MF",30,37,31,2596.0,28.8,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,2.5,2.5,4.9,7.4,119.0,53.0,256.0,0.17,0.07,0.24,0.17,0.24,0.09,0.18,0.27,0.09,0.27,Matches,,,,,,,,25.0,11.0,44.0,0.2,16.5,606.0,353.0,162.0,60.0,926.0,440.0,256.0,144.0,65.4,80.2,63.3,41.7,9229.0,2671.0,5.8,42.0,13.0,28.0,32.5,33.0,75.0,13.0,0.0,13.0,32.0,28.9,2018-2019,Toulouse,Ligue 1
5,Ibrahim Sangaré,ci CIV,MF,20,28,27,2467.0,27.4,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,2.3,2.3,1.7,4.1,37.0,227.0,36.0,0.04,0.11,0.15,0.04,0.15,0.09,0.06,0.15,0.09,0.15,Matches,,,,,,,,37.0,6.0,16.2,0.03,23.7,1212.0,548.0,468.0,157.0,1539.0,622.0,564.0,268.0,78.8,88.1,83.0,58.6,21598.0,8700.0,1.7,102.0,32.0,66.0,50.8,29.0,131.0,49.0,2.0,39.0,29.0,57.4,2018-2019,Toulouse,Ligue 1
6,Issiaga Sylla,gn GUI,"DF,MF",24,28,27,2370.0,26.3,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,2.0,2.0,1.5,3.4,60.0,98.0,105.0,0.08,0.08,0.15,0.08,0.15,0.09,0.07,0.16,0.09,0.16,Matches,,,,,,,,19.0,5.0,26.3,0.11,13.2,864.0,460.0,315.0,54.0,1143.0,530.0,414.0,117.0,75.6,86.8,76.1,46.2,13288.0,5133.0,2.4,54.0,28.0,37.0,52.8,46.0,93.0,77.0,0.0,58.0,45.0,56.3,2018-2019,Toulouse,Ligue 1
7,Manu García,es ESP,MF,20,34,23,2029.0,22.5,2.0,4.0,6.0,2.0,0.0,0.0,3.0,1.0,0.8,0.8,1.8,2.6,36.0,139.0,65.0,0.09,0.18,0.27,0.09,0.27,0.04,0.09,0.12,0.04,0.12,Matches,,,,,,,,20.0,5.0,25.0,0.1,23.7,737.0,415.0,212.0,74.0,935.0,483.0,267.0,114.0,78.8,85.9,79.4,64.9,11496.0,3665.0,2.3,37.0,15.0,26.0,30.6,16.0,52.0,5.0,0.0,3.0,14.0,17.6,2018-2019,Toulouse,Ligue 1
8,François Moubandje,ch SUI,DF,28,22,21,1935.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.0,1.4,35.0,75.0,79.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.06,0.02,0.06,Matches,,,,,,,,7.0,3.0,42.9,0.0,20.0,769.0,357.0,313.0,76.0,1015.0,407.0,411.0,141.0,75.8,87.7,76.2,53.9,13133.0,5068.0,1.2,38.0,17.0,22.0,77.3,27.0,65.0,74.0,0.0,39.0,37.0,51.3,2018-2019,Toulouse,Ligue 1
9,Jimmy Durmaz,se SWE,"MF,FW",29,37,21,1922.0,21.4,4.0,1.0,5.0,2.0,2.0,2.0,5.0,0.0,4.4,2.8,2.9,5.7,60.0,144.0,110.0,0.19,0.05,0.23,0.09,0.14,0.21,0.14,0.35,0.13,0.27,Matches,,,,,,,,39.0,7.0,17.9,0.05,24.5,886.0,495.0,275.0,83.0,1212.0,575.0,364.0,170.0,73.1,86.1,75.5,48.8,13971.0,4885.0,3.5,34.0,15.0,22.0,39.5,11.0,45.0,16.0,1.0,9.0,24.0,27.3,2018-2019,Toulouse,Ligue 1
10,Gen Shoji,jp JPN,DF,25,20,20,1830.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.2,1.3,3.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,,,,,,,,2.0,0.0,0.0,0.0,33.0,621.0,176.0,325.0,106.0,732.0,196.0,360.0,157.0,84.8,89.8,90.3,67.5,13078.0,4791.0,0.3,24.0,11.0,16.0,45.8,23.0,45.0,56.0,0.0,21.0,22.0,48.8,2018-2019,Toulouse,Ligue 1
11,Aaron Leya Iseka,be BEL,FW,20,32,17,1680.0,18.7,6.0,0.0,6.0,6.0,0.0,0.0,2.0,1.0,3.9,3.9,0.5,4.4,15.0,20.0,95.0,0.32,0.0,0.32,0.32,0.32,0.24,0.03,0.27,0.24,0.27,Matches,,,,,,,,31.0,14.0,45.2,0.19,14.4,208.0,143.0,44.0,4.0,265.0,155.0,62.0,9.0,78.5,92.3,71.0,44.4,2491.0,446.0,0.6,6.0,1.0,5.0,25.0,1.0,7.0,10.0,0.0,31.0,47.0,39.7,2018-2019,Toulouse,Ligue 1
12,Yannick Cahuzac,fr FRA,"MF,DF",33,26,16,1600.0,17.8,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.3,0.3,0.5,0.8,5.0,38.0,7.0,0.06,0.0,0.06,0.06,0.06,0.02,0.03,0.05,0.02,0.05,Matches,,,,,,,,3.0,1.0,33.3,0.33,16.6,452.0,227.0,183.0,27.0,552.0,255.0,228.0,44.0,81.9,89.0,80.3,61.4,7169.0,2006.0,0.3,33.0,17.0,20.0,53.1,26.0,57.0,55.0,0.0,32.0,22.0,59.3,2018-2019,Toulouse,Ligue 1
13,Kalidou Sidibé,fr FRA,MF,19,24,20,1525.0,16.9,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.3,0.3,0.2,0.5,6.0,52.0,4.0,0.06,0.0,0.06,0.06,0.06,0.02,0.02,0.03,0.02,0.03,Matches,,,,,,,,4.0,2.0,50.0,0.25,19.7,433.0,259.0,138.0,25.0,590.0,312.0,192.0,53.0,73.4,83.0,71.9,47.2,6370.0,2218.0,0.2,24.0,7.0,13.0,46.7,22.0,41.0,26.0,1.0,64.0,31.0,67.4,2018-2019,Toulouse,Ligue 1
14,Yaya Sanogo,fr FRA,FW,25,23,14,1355.0,15.1,3.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,7.9,7.1,0.8,7.8,8.0,14.0,90.0,0.2,0.0,0.2,0.13,0.13,0.57,0.05,0.62,0.51,0.57,Matches,,,,,,,,51.0,20.0,39.2,0.04,11.6,164.0,102.0,39.0,6.0,259.0,158.0,50.0,12.0,63.3,64.6,78.0,50.0,2023.0,320.0,0.8,4.0,2.0,3.0,50.0,3.0,7.0,15.0,0.0,63.0,59.0,51.6,2018-2019,Toulouse,Ligue 1
15,John Bostock,tt TRI,MF,26,20,14,1295.0,14.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.8,1.0,5.0,58.0,12.0,0.0,0.07,0.07,0.0,0.07,0.02,0.07,0.09,0.02,0.09,Matches,,,,,,,,8.0,0.0,0.0,0.0,27.9,507.0,291.0,172.0,32.0,608.0,311.0,201.0,70.0,83.4,93.6,85.6,45.7,7898.0,2434.0,0.5,24.0,9.0,17.0,30.0,20.0,41.0,11.0,0.0,14.0,10.0,58.3,2018-2019,Toulouse,Ligue 1
16,Steven Moreira,cv CPV,"DF,MF",23,14,14,1253.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.2,0.7,19.0,29.0,38.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches,,,,,,,,7.0,1.0,14.3,0.0,18.9,314.0,183.0,108.0,19.0,413.0,208.0,141.0,41.0,76.0,88.0,76.6,46.3,4809.0,1788.0,0.4,19.0,10.0,10.0,58.8,11.0,29.0,19.0,1.0,5.0,14.0,26.3,2018-2019,Toulouse,Ligue 1
